year,grade,sub,group,trueV,cihi,cilo,fips,unique
2002,8,"read","hsp",1.258333,1.42822,1.088445,"Connecticut",831
2002,8,"read","blk",.8916968,.9764826,.806911,"Delaware",832
2002,8,"read","hsp",.9247978,1.120026,.7295695,"Delaware",833
2002,8,"read","blk",1.038669,1.585851,.4914864,"District_of_Columbia",834
2002,8,"read","hsp",1.165222,1.741279,.5891655,"District_of_Columbia",835
2002,8,"read","blk",.7830705,.9170502,.6490908,"Florida",836
2002,8,"read","hsp",.553023,.7222542,.3837917,"Florida",837
2002,8,"read","blk",.7320116,.854062,.6099612,"Georgia",838
2002,8,"read","hsp",.8111081,1.083917,.5382995,"Georgia",839
2002,8,"read","blk",.590645,1.013206,.1680838,"Hawaii",840
2002,8,"read","hsp",.8678728,1.226862,.5088836,"Hawaii",841
2002,8,"read","blk",.5737302,1.046594,.1008664,"Idaho",842
2002,8,"read","hsp",.7600956,.9622493,.5579419,"Idaho",843
2002,8,"read","blk",.7141174,.9006403,.5275945,"Indiana",844
2002,8,"read","hsp",.5041715,.9390548,.0692882,"Indiana",845
2002,8,"read","blk",.9552522,1.177373,.7331318,"Kansas",846
2002,8,"read","hsp",.6331698,.8806192,.3857204,"Kansas",847
2002,8,"read","blk",.6548062,.8347,.4749123,"Kentucky",848
2002,8,"read","blk",.9313839,1.130597,.7321709,"Louisiana",849
2002,8,"read","hsp",.0274039,.33652,-.2817122,"Louisiana",850
2002,8,"read","blk",.7044684,1.175533,.2334035,"Maine",851
2002,8,"read","blk",.8830296,1.076845,.6892146,"Maryland",852
2002,8,"read","hsp",.7003317,.9408245,.4598389,"Maryland",853
2002,8,"read","blk",1.067942,1.320836,.8150471,"Massachusetts",854
2002,8,"read","hsp",.991923,1.193433,.7904131,"Massachusetts",855
2002,8,"read","blk",.8646705,1.182701,.54664,"Michigan",856
2002,8,"read","hsp",.3604741,.7018639,.0190841,"Michigan",857
2002,8,"read","blk",1.06533,1.223633,.9070258,"Mississippi",858
2002,8,"read","blk",.8629789,1.055055,.6709026,"Missouri",859
2002,8,"read","hsp",.2450287,.6357608,-.1457034,"Missouri",860
2002,8,"read","hsp",1.011032,1.459748,.5623157,"Montana",861
2002,8,"read","blk",1.025888,1.293122,.7586539,"Nebraska",862
2002,8,"read","hsp",.8703519,1.115858,.6248462,"Nebraska",863
2002,8,"read","blk",.7869464,.9715628,.6023299,"Nevada",864
2002,8,"read","hsp",.7266035,.8579587,.5952483,"Nevada",865
2002,8,"read","blk",.3298767,.6564968,.0032566,"New_Mexico",866
2002,8,"read","hsp",.6038134,.7534078,.4542191,"New_Mexico",867
2002,8,"read","blk",.7284452,.9592971,.4975934,"New_York",868
2002,8,"read","hsp",.8033354,.9979584,.6087125,"New_York",869
2002,8,"read","blk",.9841377,1.124283,.8439928,"North_Carolina",870
2002,8,"read","hsp",.7368922,1.047755,.4260296,"North_Carolina",871
2002,8,"read","hsp",.4839897,1.008446,-.0404665,"North_Dakota",872
2002,8,"read","blk",.9282355,1.248222,.6082486,"Ohio",873
2002,8,"read","hsp",.5084681,.8936528,.1232834,"Ohio",874
2002,8,"read","blk",1.005902,1.247253,.7645502,"Oklahoma",875
2002,8,"read","hsp",.6086702,.8345977,.3827428,"Oklahoma",876
2002,8,"read","blk",.2359502,.6306463,-.1587459,"Oregon",877
2002,8,"read","hsp",.7574365,.9443041,.5705689,"Oregon",878
2002,8,"read","blk",1.100866,1.295292,.9064395,"Pennsylvania",879
2002,8,"read","hsp",.9184641,1.244265,.5926635,"Pennsylvania",880
2002,8,"read","blk",.8307882,1.108741,.5528356,"Rhode_Island",881
2002,8,"read","hsp",.8900749,1.100909,.6792411,"Rhode_Island",882
2002,8,"read","blk",.9752437,1.146147,.8043399,"South_Carolina",883
2002,8,"read","hsp",.3709216,.9047681,-.162925,"South_Carolina",884
2002,8,"read","blk",.8115101,1.038559,.5844607,"Tennessee",885
2002,8,"read","hsp",.1043016,.4802194,-.2716162,"Tennessee",886
2002,8,"read","blk",.9774079,1.182755,.7720605,"Texas",887
2002,8,"read","hsp",.8577039,.9790401,.7363676,"Texas",888
2002,8,"read","blk",.6554421,1.132531,.1783535,"Utah",889
2002,8,"read","hsp",.952488,1.15759,.7473863,"Utah",890
2002,8,"read","blk",.1923176,.8088431,-.4242079,"Vermont",891
2002,8,"read","blk",.8629865,1.005682,.7202915,"Virginia",892
2002,8,"read","hsp",.4954982,.7464416,.2445548,"Virginia",893
2002,8,"read","blk",.7387827,1.012597,.4649685,"Washington",894
2002,8,"read","hsp",.6389925,.9254,.352585,"Washington",895
2002,8,"read","blk",.7672208,1.086899,.447543,"West_Virginia",896
2002,8,"read","blk",.4568662,.8061777,.1075546,"Wyoming",897
2002,8,"read","hsp",.6235753,.8174908,.4296598,"Wyoming",898
2003,4,"math","blk",.9791394,1.125693,.8325863,"Alabama",899
2003,4,"math","hsp",.6221803,.9634243,.2809363,"Alabama",900
2003,4,"math","blk",.7976202,.9862641,.6089764,"Alaska",901
2003,4,"math","hsp",.5138983,.752411,.2753855,"Alaska",902
2003,4,"math","blk",.955566,1.190966,.7201663,"Arizona",903
2003,4,"math","hsp",.9328579,1.058577,.8071386,"Arizona",904
2003,4,"math","blk",1.212813,1.357825,1.067801,"Arkansas",905
2003,4,"math","hsp",.6199224,.8322639,.4075809,"Arkansas",906
2003,4,"math","blk",1.037026,1.225841,.8482118,"California",907
2003,4,"math","hsp",1.044488,1.159122,.9298553,"California",908
2003,4,"math","blk",.9868213,1.16643,.8072124,"Colorado",909
2003,4,"math","hsp",.9945332,1.148881,.8401851,"Colorado",910
2003,4,"math","blk",1.331276,1.491978,1.170573,"Connecticut",911
2003,4,"math","hsp",1.017489,1.303468,.7315104,"Connecticut",912
2003,4,"math","blk",.979081,1.088878,.8692839,"Delaware",913
2003,4,"math","hsp",.7959303,.9494159,.6424448,"Delaware",914
2003,4,"math","blk",2.301653,2.57165,2.031657,"District_of_Columbia",915
2003,4,"math","hsp",2.114536,2.464063,1.765009,"District_of_Columbia",916
2003,4,"math","blk",1.109463,1.273477,.9454482,"Florida",917
2003,4,"math","hsp",.4296358,.5563214,.3029501,"Florida",918
2003,4,"math","blk",.9111394,1.045057,.7772213,"Georgia",919
2003,4,"math","hsp",.8012573,1.061986,.5405287,"Georgia",920
2003,4,"math","blk",.5948261,.8482791,.3413731,"Hawaii",921
2003,4,"math","hsp",.6758033,.9172616,.434345,"Hawaii",922
2003,4,"math","blk",.6310147,1.265769,-.00374,"Idaho",923
2003,4,"math","hsp",.8339344,.967093,.7007759,"Idaho",924
2003,4,"math","blk",1.295399,1.453901,1.136897,"Illinois",925
2003,4,"math","hsp",.9813251,1.144039,.818611,"Illinois",926
2003,4,"math","blk",1.111622,1.276977,.9462673,"Indiana",927
2003,4,"math","hsp",.6268375,.8478401,.4058349,"Indiana",928
2003,4,"math","blk",1.054998,1.264727,.8452686,"Iowa",929
2003,4,"math","hsp",.8099318,1.044136,.5757273,"Iowa",930
2003,4,"math","blk",1.105196,1.270738,.9396542,"Kansas",931
2003,4,"math","hsp",.6689491,.8300973,.5078009,"Kansas",932
2003,4,"math","blk",.6313441,.8050256,.4576625,"Kentucky",933
2003,4,"math","hsp",.2272684,.6495116,-.1949748,"Kentucky",934
2003,4,"math","blk",1.210027,1.365785,1.05427,"Louisiana",935
2003,4,"math","hsp",.3331216,.6859409,-.0196977,"Louisiana",936
2003,4,"math","blk",.6944188,.9830757,.405762,"Maine",937
2003,4,"math","blk",1.013988,1.152541,.8754348,"Maryland",938
2003,4,"math","hsp",.5919963,.7879118,.3960808,"Maryland",939
2003,4,"math","blk",1.071683,1.246117,.8972494,"Massachusetts",940
2003,4,"math","hsp",1.047208,1.247371,.8470449,"Massachusetts",941
2003,4,"math","blk",1.361495,1.503772,1.219217,"Michigan",942
2003,4,"math","hsp",.8303119,1.097865,.5627593,"Michigan",943
2003,4,"math","blk",1.022354,1.226852,.8178555,"Minnesota",944
2003,4,"math","hsp",.9910225,1.27737,.7046752,"Minnesota",945
2003,4,"math","blk",1.03038,1.157849,.9029102,"Mississippi",946
2003,4,"math","blk",.9949247,1.135461,.8543884,"Missouri",947
2003,4,"math","hsp",.9002845,1.297488,.5030807,"Missouri",948
2003,4,"math","hsp",.1471017,.4477302,-.1535269,"Montana",949
2003,4,"math","blk",1.225017,1.416179,1.033855,"Nebraska",950
2003,4,"math","hsp",1.131463,1.342716,.9202102,"Nebraska",951
2003,4,"math","blk",.8317794,.9926459,.6709128,"Nevada",952
2003,4,"math","hsp",.8110079,.9259144,.6961013,"Nevada",953
2003,4,"math","blk",.6494126,1.020745,.2780806,"New_Hampshire",954
2003,4,"math","hsp",.7375766,.9612889,.5138643,"New_Hampshire",955
2003,4,"math","blk",1.197986,1.39017,1.005802,"New_Jersey",956
2003,4,"math","hsp",.9301869,1.079913,.7804608,"New_Jersey",957
2003,4,"math","blk",.8097248,1.123102,.4963474,"New_Mexico",958
2003,4,"math","hsp",.8175036,.9195779,.7154294,"New_Mexico",959
2003,4,"math","blk",1.090857,1.238681,.9430341,"New_York",960
2003,4,"math","hsp",.9856627,1.138271,.8330542,"New_York",961
2003,4,"math","blk",1.136237,1.254009,1.018465,"North_Carolina",962
2003,4,"math","hsp",.6468025,.8621414,.4314637,"North_Carolina",963
2003,4,"math","blk",.7981541,1.190657,.4056516,"North_Dakota",964
2003,4,"math","hsp",.9894563,1.437964,.5409482,"North_Dakota",965
2003,4,"math","blk",1.074469,1.261943,.8869949,"Ohio",966
2003,4,"math","hsp",.8205856,1.186132,.4550394,"Ohio",967
2003,4,"math","blk",.9967614,1.171061,.8224617,"Oklahoma",968
2003,4,"math","hsp",.628584,.8194073,.4377606,"Oklahoma",969
2003,4,"math","blk",.5924709,.8525321,.3324097,"Oregon",970
2003,4,"math","hsp",.8012241,.9464325,.6560157,"Oregon",971
2003,4,"math","blk",1.192477,1.347032,1.037921,"Pennsylvania",972
2003,4,"math","hsp",1.039523,1.262229,.8168175,"Pennsylvania",973
2003,4,"math","blk",1.105914,1.295691,.9161372,"Rhode_Island",974
2003,4,"math","hsp",1.180969,1.361568,1.000371,"Rhode_Island",975
2003,4,"math","blk",.9658557,1.078024,.8536876,"South_Carolina",976
2003,4,"math","hsp",.5323862,.847119,.2176534,"South_Carolina",977
2003,4,"math","blk",.9103377,1.260217,.5604588,"South_Dakota",978
2003,4,"math","hsp",.6800876,.9380614,.4221138,"South_Dakota",979
2003,4,"math","blk",1.041191,1.205614,.8767688,"Tennessee",980
2003,4,"math","hsp",.702432,1.066109,.3387555,"Tennessee",981
2003,4,"math","blk",.9487851,1.123424,.7741459,"Texas",982
2003,4,"math","hsp",.745301,.8756341,.6149679,"Texas",983
2003,4,"math","blk",.7275614,1.136261,.3188619,"Utah",984
2003,4,"math","hsp",.8711585,1.027508,.7148088,"Utah",985
2003,4,"math","blk",.6191142,.9276577,.3105708,"Vermont",986
2003,4,"math","hsp",.0795221,.4007418,-.2416977,"Vermont",987
2003,4,"math","blk",.9644326,1.110678,.8181868,"Virginia",988
2003,4,"math","hsp",.6553894,.8801973,.4305814,"Virginia",989
2003,4,"math","blk",.7460513,.9596923,.5324102,"Washington",990
2003,4,"math","hsp",.7201194,.9007836,.5394551,"Washington",991
2003,4,"math","blk",.4054669,.6182162,.1927177,"West_Virginia",992
2003,4,"math","blk",1.330069,1.529679,1.130459,"Wisconsin",993
2003,4,"math","hsp",.8691425,1.130142,.6081427,"Wisconsin",994
2003,4,"math","blk",.6093716,1.038002,.1807415,"Wyoming",995
2003,4,"math","hsp",.6038058,.762476,.4451355,"Wyoming",996
2003,4,"read","blk",.8539031,1.001708,.7060984,"Alabama",997
2003,4,"read","hsp",.5366594,.9089428,.1643761,"Alabama",998
2003,4,"read","blk",.5164104,.7235488,.309272,"Alaska",999
2003,4,"read","hsp",.5347702,.7356544,.333886,"Alaska",1000
2003,4,"read","blk",.7563061,.9903014,.5223107,"Arizona",1001
2003,4,"read","hsp",.8325305,.9789004,.6861606,"Arizona",1002
2003,4,"read","blk",.9423882,1.08455,.8002267,"Arkansas",1003
2003,4,"read","hsp",.5689622,.7951124,.3428121,"Arkansas",1004
2003,4,"read","blk",.8417503,1.027764,.6557365,"California",1005
2003,4,"read","hsp",.9296853,1.050111,.8092601,"California",1006
2003,4,"read","blk",.7383153,.9113955,.5652352,"Colorado",1007
2003,4,"read","hsp",.7978219,.917634,.6780098,"Colorado",1008
2003,4,"read","blk",1.171474,1.342814,1.000133,"Connecticut",1009
2003,4,"read","hsp",.9143594,1.139815,.6889036,"Connecticut",1010
2003,4,"read","blk",.8270059,.9311935,.7228183,"Delaware",1011
2003,4,"read","hsp",.7665171,.9660946,.5669397,"Delaware",1012
2003,4,"read","blk",1.918178,2.144759,1.691596,"District_of_Columbia",1013
2003,4,"read","hsp",1.798184,2.081554,1.514814,"District_of_Columbia",1014
2003,4,"read","blk",.9094967,1.046029,.7729648,"Florida",1015
2003,4,"read","hsp",.5156161,.6459607,.3852716,"Florida",1016
2003,4,"read","blk",.7890641,.9036331,.6744952,"Georgia",1017
2003,4,"read","hsp",.6729104,.888748,.4570727,"Georgia",1018
2003,4,"read","blk",.3048106,.5695553,.0400659,"Hawaii",1019
2003,4,"read","hsp",.4550666,.7488531,.1612802,"Hawaii",1020
2003,4,"read","blk",.5002649,.9416981,.0588317,"Idaho",1021
2003,4,"read","hsp",.7120509,.8355854,.5885164,"Idaho",1022
2003,4,"read","blk",.9950696,1.12462,.8655188,"Illinois",1023
2003,4,"read","hsp",.8416153,1.039969,.6432612,"Illinois",1024
2003,4,"read","blk",.8216642,1.065597,.5777319,"Indiana",1025
2003,4,"read","hsp",.3308077,.5126418,.1489735,"Indiana",1026
2003,4,"read","blk",.9900038,1.22904,.7509674,"Iowa",1027
2003,4,"read","hsp",.6718339,.907302,.4363657,"Iowa",1028
2003,4,"read","blk",.797367,.9873676,.6073665,"Kansas",1029
2003,4,"read","hsp",.5291795,.6933296,.3650293,"Kansas",1030
2003,4,"read","blk",.5821685,.7486029,.4157341,"Kentucky",1031
2003,4,"read","hsp",.2947555,.6500888,-.0605779,"Kentucky",1032
2003,4,"read","blk",1.01418,1.156863,.8714976,"Louisiana",1033
2003,4,"read","hsp",.1413899,.5871294,-.3043496,"Louisiana",1034
2003,4,"read","blk",.1099743,.6637837,-.4438351,"Maine",1035
2003,4,"read","hsp",.1657532,.7324859,-.4009794,"Maine",1036
2003,4,"read","blk",.9131717,1.061855,.7644879,"Maryland",1037
2003,4,"read","hsp",.6293116,.8952754,.3633477,"Maryland",1038
2003,4,"read","blk",.9124161,1.044371,.7804607,"Massachusetts",1039
2003,4,"read","hsp",1.005132,1.168099,.8421648,"Massachusetts",1040
2003,4,"read","blk",1.194152,1.35915,1.029154,"Michigan",1041
2003,4,"read","hsp",.7374068,.9217725,.553041,"Michigan",1042
2003,4,"read","blk",.9642893,1.174408,.7541707,"Minnesota",1043
2003,4,"read","hsp",.9225059,1.149766,.6952457,"Minnesota",1044
2003,4,"read","blk",.9119371,1.043075,.780799,"Mississippi",1045
2003,4,"read","hsp",.5869598,1.168406,.0055134,"Mississippi",1046
2003,4,"read","blk",.7350189,.8677016,.6023362,"Missouri",1047
2003,4,"read","hsp",.3234809,.6067478,.0402139,"Missouri",1048
2003,4,"read","hsp",.5391029,.8916517,.1865541,"Montana",1049
2003,4,"read","blk",.6337613,.8398522,.4276704,"Nebraska",1050
2003,4,"read","hsp",.7037334,.8773334,.5301335,"Nebraska",1051
2003,4,"read","blk",.6960909,.8906623,.5015196,"Nevada",1052
2003,4,"read","hsp",.7145789,.8548682,.5742897,"Nevada",1053
2003,4,"read","blk",.4481307,.811848,.0844134,"New_Hampshire",1054
2003,4,"read","hsp",.7496877,1.033219,.466156,"New_Hampshire",1055
2003,4,"read","blk",1.068551,1.307703,.8293993,"New_Jersey",1056
2003,4,"read","hsp",.7614562,.9073082,.6156042,"New_Jersey",1057
2003,4,"read","blk",.5648384,.86462,.2650569,"New_Mexico",1058
2003,4,"read","hsp",.7072293,.8391904,.5752682,"New_Mexico",1059
2003,4,"read","blk",1.035364,1.192846,.8778823,"New_York",1060
2003,4,"read","hsp",.8823953,1.03046,.73433,"New_York",1061
2003,4,"read","blk",.9268944,1.044669,.8091198,"North_Carolina",1062
2003,4,"read","hsp",.5744658,.7273468,.4215849,"North_Carolina",1063
2003,4,"read","blk",.5497963,.9687732,.1308194,"North_Dakota",1064
2003,4,"read","hsp",.5908492,.9048285,.2768699,"North_Dakota",1065
2003,4,"read","blk",.7319531,.8988938,.5650123,"Ohio",1066
2003,4,"read","hsp",.6217201,.9734474,.2699927,"Ohio",1067
2003,4,"read","blk",.7059202,.8704317,.5414087,"Oklahoma",1068
2003,4,"read","hsp",.6169428,.793018,.4408677,"Oklahoma",1069
2003,4,"read","blk",.526702,.791853,.2615511,"Oregon",1070
2003,4,"read","hsp",.6455841,.7684004,.5227678,"Oregon",1071
2003,4,"read","blk",1.069539,1.219397,.9196807,"Pennsylvania",1072
2003,4,"read","hsp",1.019568,1.277549,.7615861,"Pennsylvania",1073
2003,4,"read","blk",.8084239,1.011537,.605311,"Rhode_Island",1074
2003,4,"read","hsp",.8188381,.9814939,.6561822,"Rhode_Island",1075
2003,4,"read","blk",.8612348,.9892396,.7332299,"South_Carolina",1076
2003,4,"read","hsp",.6236095,.9958521,.251367,"South_Carolina",1077
2003,4,"read","blk",.4289999,.8591595,-.0011598,"South_Dakota",1078
2003,4,"read","hsp",.7398288,1.110055,.3696023,"South_Dakota",1079
2003,4,"read","blk",.8949796,1.063372,.7265867,"Tennessee",1080
2003,4,"read","hsp",.4119479,.7052922,.1186036,"Tennessee",1081
2003,4,"read","blk",.7636047,.9183851,.6088243,"Texas",1082
2003,4,"read","hsp",.6713821,.7790902,.563674,"Texas",1083
2003,4,"read","blk",.3894951,.6748543,.1041359,"Utah",1084
2003,4,"read","hsp",.8796095,1.057097,.7021219,"Utah",1085
2003,4,"read","blk",-.0678039,.3328657,-.4684734,"Vermont",1086
2003,4,"read","hsp",.1063244,.4024142,-.1897654,"Vermont",1087
2003,4,"read","blk",.7958924,.9766083,.6151764,"Virginia",1088
2003,4,"read","hsp",.6668712,.8988785,.4348638,"Virginia",1089
2003,4,"read","blk",.4192882,.5503789,.2881974,"Washington",1090
2003,4,"read","hsp",.719618,.8931339,.546102,"Washington",1091
2003,4,"read","blk",.5415163,.7922031,.2908295,"West_Virginia",1092
2003,4,"read","blk",.7793389,.9460416,.6126361,"Wisconsin",1093
2003,4,"read","hsp",.4789394,.7274401,.2304386,"Wisconsin",1094
2003,4,"read","blk",.2950049,.6878253,-.0978155,"Wyoming",1095
2003,4,"read","hsp",.3558744,.5074865,.2042623,"Wyoming",1096
2003,8,"math","blk",1.060921,1.193749,.9280941,"Alabama",1097
2003,8,"math","hsp",1.041524,1.611748,.4713004,"Alabama",1098
2003,8,"math","blk",.8664464,1.0629,.6699933,"Alaska",1099
2003,8,"math","hsp",.8645532,1.112742,.6163648,"Alaska",1100
2003,8,"math","blk",.9138845,1.152399,.6753702,"Arizona",1101
2003,8,"math","hsp",.8695036,.9946032,.7444041,"Arizona",1102
2003,8,"math","blk",1.073598,1.224917,.9222797,"Arkansas",1103
2003,8,"math","hsp",.7742137,1.11077,.4376576,"Arkansas",1104
2003,8,"math","blk",1.068734,1.22962,.907847,"California",1105
2003,8,"math","hsp",.9729455,1.087311,.8585802,"California",1106
2003,8,"math","blk",1.18332,1.438657,.9279837,"Colorado",1107
2003,8,"math","hsp",1.014639,1.16066,.8686178,"Colorado",1108
2003,8,"math","blk",1.194904,1.346653,1.043155,"Connecticut",1109
2003,8,"math","hsp",1.035579,1.182373,.8887846,"Connecticut",1110
2003,8,"math","blk",.9154699,1.010516,.8204242,"Delaware",1111
2003,8,"math","hsp",.8818249,1.123137,.6405128,"Delaware",1112
2003,8,"math","blk",2.332925,2.796832,1.869019,"District_of_Columbia",1113
2003,8,"math","hsp",2.179631,2.749825,1.609438,"District_of_Columbia",1114
2003,8,"math","blk",1.10768,1.230525,.9848342,"Florida",1115
2003,8,"math","hsp",.6445145,.7984311,.4905979,"Florida",1116
2003,8,"math","blk",1.027963,1.168252,.8876748,"Georgia",1117
2003,8,"math","hsp",.6811337,.9237893,.4384781,"Georgia",1118
2003,8,"math","blk",.4008993,.7440042,.0577944,"Hawaii",1119
2003,8,"math","hsp",.3300969,.598041,.0621528,"Hawaii",1120
2003,8,"math","hsp",1.018458,1.186746,.8501709,"Idaho",1121
2003,8,"math","blk",1.242912,1.387535,1.09829,"Illinois",1122
2003,8,"math","hsp",.9786456,1.143326,.8139651,"Illinois",1123
2003,8,"math","blk",1.075615,1.289815,.8614149,"Indiana",1124
2003,8,"math","hsp",.8735511,1.184143,.5629596,"Indiana",1125
2003,8,"math","blk",.9669569,1.222725,.7111889,"Iowa",1126
2003,8,"math","hsp",.9383966,1.214681,.6621118,"Iowa",1127
2003,8,"math","blk",1.251814,1.480135,1.023493,"Kansas",1128
2003,8,"math","hsp",.8404607,1.023574,.6573477,"Kansas",1129
2003,8,"math","blk",.791474,.9613913,.6215566,"Kentucky",1130
2003,8,"math","hsp",.8350992,1.13848,.5317188,"Kentucky",1131
2003,8,"math","blk",1.014413,1.173652,.8551739,"Louisiana",1132
2003,8,"math","hsp",.3718153,.7025193,.0411113,"Louisiana",1133
2003,8,"math","blk",.3743749,.7447321,.0040177,"Maine",1134
2003,8,"math","blk",.9836949,1.101058,.8663319,"Maryland",1135
2003,8,"math","hsp",.8029522,1.080085,.5258198,"Maryland",1136
2003,8,"math","blk",1.063124,1.183396,.9428525,"Massachusetts",1137
2003,8,"math","hsp",1.161922,1.312863,1.010982,"Massachusetts",1138
2003,8,"math","blk",1.308355,1.568351,1.04836,"Michigan",1139
2003,8,"math","hsp",.6584927,.933665,.3833204,"Michigan",1140
2003,8,"math","blk",1.264494,1.651117,.8778713,"Minnesota",1141
2003,8,"math","hsp",1.017792,1.337619,.6979656,"Minnesota",1142
2003,8,"math","blk",1.036552,1.160833,.912272,"Mississippi",1143
2003,8,"math","hsp",.6981971,1.196122,.2002726,"Mississippi",1144
2003,8,"math","blk",1.109172,1.274975,.9433686,"Missouri",1145
2003,8,"math","hsp",.6842083,1.105785,.2626321,"Missouri",1146
2003,8,"math","hsp",.4815989,.7982158,.1649819,"Montana",1147
2003,8,"math","blk",1.224041,1.49435,.9537326,"Nebraska",1148
2003,8,"math","hsp",1.012363,1.207066,.8176596,"Nebraska",1149
2003,8,"math","blk",.8792067,1.052085,.7063283,"Nevada",1150
2003,8,"math","hsp",.8635083,.9911493,.7358674,"Nevada",1151
2003,8,"math","blk",.9015388,1.228935,.5741431,"New_Hampshire",1152
2003,8,"math","hsp",.9694338,1.368923,.5699446,"New_Hampshire",1153
2003,8,"math","blk",1.231924,1.410528,1.05332,"New_Jersey",1154
2003,8,"math","hsp",.9679427,1.14962,.7862655,"New_Jersey",1155
2003,8,"math","blk",.9490109,1.235829,.6621929,"New_Mexico",1156
2003,8,"math","hsp",.9004349,.9981633,.8027064,"New_Mexico",1157
2003,8,"math","blk",1.174415,1.309886,1.038944,"New_York",1158
2003,8,"math","hsp",.9541444,1.122806,.7854831,"New_York",1159
2003,8,"math","blk",1.052738,1.15812,.9473571,"North_Carolina",1160
2003,8,"math","hsp",.8932577,1.091917,.6945985,"North_Carolina",1161
2003,8,"math","blk",.9002675,1.395826,.4047088,"North_Dakota",1162
2003,8,"math","hsp",.7880514,1.111671,.4644313,"North_Dakota",1163
2003,8,"math","blk",1.018596,1.223764,.8134285,"Ohio",1164
2003,8,"math","hsp",.6648726,1.08546,.2442857,"Ohio",1165
2003,8,"math","blk",.928866,1.15774,.699992,"Oklahoma",1166
2003,8,"math","hsp",.636865,.820034,.4536961,"Oklahoma",1167
2003,8,"math","blk",.5710874,.7791792,.3629957,"Oregon",1168
2003,8,"math","hsp",.798174,.9273643,.6689838,"Oregon",1169
2003,8,"math","blk",1.200404,1.378155,1.022653,"Pennsylvania",1170
2003,8,"math","hsp",1.083675,1.334498,.8328521,"Pennsylvania",1171
2003,8,"math","blk",1.091328,1.285643,.8970137,"Rhode_Island",1172
2003,8,"math","hsp",1.094354,1.253763,.9349453,"Rhode_Island",1173
2003,8,"math","blk",1.110587,1.243663,.9775109,"South_Carolina",1174
2003,8,"math","hsp",.605769,.9261725,.2853655,"South_Carolina",1175
2003,8,"math","blk",.8803937,1.340816,.4199718,"South_Dakota",1176
2003,8,"math","hsp",.8629332,1.332862,.393004,"South_Dakota",1177
2003,8,"math","blk",1.041024,1.213555,.8684934,"Tennessee",1178
2003,8,"math","hsp",.762098,1.761422,-.237226,"Tennessee",1179
2003,8,"math","blk",1.059649,1.258184,.8611143,"Texas",1180
2003,8,"math","hsp",.8023624,.9199266,.6847983,"Texas",1181
2003,8,"math","blk",.8813929,1.370827,.3919592,"Utah",1182
2003,8,"math","hsp",1.106204,1.306694,.9057132,"Utah",1183
2003,8,"math","blk",.5974429,.8968993,.2979864,"Vermont",1184
2003,8,"math","blk",.9477869,1.099248,.796326,"Virginia",1185
2003,8,"math","hsp",.6903728,.9284031,.4523425,"Virginia",1186
2003,8,"math","blk",.6537526,.8519647,.4555405,"Washington",1187
2003,8,"math","hsp",.6573653,.8353944,.4793362,"Washington",1188
2003,8,"math","blk",.6091408,.8715831,.3466984,"West_Virginia",1189
2003,8,"math","blk",1.523885,1.886871,1.160898,"Wisconsin",1190
2003,8,"math","hsp",.8547589,1.136519,.5729993,"Wisconsin",1191
2003,8,"math","blk",.2788447,.7544009,-.1967115,"Wyoming",1192
2003,8,"math","hsp",.7287697,.8772604,.580279,"Wyoming",1193
2003,8,"read","blk",.7769966,.9105689,.6434242,"Alabama",1194
2003,8,"read","hsp",1.051655,1.604123,.4991861,"Alabama",1195
2003,8,"read","blk",.6270584,.8449917,.4091252,"Alaska",1196
2003,8,"read","hsp",.6197777,.8457046,.3938508,"Alaska",1197
2003,8,"read","blk",.7013658,.9521403,.4505914,"Arizona",1198
2003,8,"read","hsp",.8445281,.978963,.7100933,"Arizona",1199
2003,8,"read","blk",1.006756,1.156257,.8572553,"Arkansas",1200
2003,8,"read","hsp",.2646439,.5337374,-.0044496,"Arkansas",1201
2003,8,"read","blk",.7507976,.9151374,.5864578,"California",1202
2003,8,"read","hsp",.8068462,.9319132,.6817792,"California",1203
2003,8,"read","blk",.7837919,.9965066,.5710772,"Colorado",1204
2003,8,"read","hsp",.8552924,1.028934,.6816506,"Colorado",1205
2003,8,"read","blk",.9560205,1.116508,.795533,"Connecticut",1206
2003,8,"read","hsp",.9286025,1.127412,.7297933,"Connecticut",1207
2003,8,"read","blk",.8352216,.9663206,.7041226,"Delaware",1208
2003,8,"read","hsp",.8387073,1.062821,.614594,"Delaware",1209
2003,8,"read","blk",1.959014,2.325502,1.592526,"District_of_Columbia",1210
2003,8,"read","hsp",1.781933,2.193668,1.370198,"District_of_Columbia",1211
2003,8,"read","blk",.8685501,1.000113,.7369871,"Florida",1212
2003,8,"read","hsp",.5036725,.6533089,.354036,"Florida",1213
2003,8,"read","blk",.7724454,.897842,.6470488,"Georgia",1214
2003,8,"read","hsp",.7290425,.9799036,.4781815,"Georgia",1215
2003,8,"read","blk",-.0831089,.2121727,-.3783904,"Hawaii",1216
2003,8,"read","hsp",.1800195,.5253845,-.1653455,"Hawaii",1217
2003,8,"read","hsp",.7570246,.9262681,.5877811,"Idaho",1218
2003,8,"read","blk",.9573533,1.091091,.8236155,"Illinois",1219
2003,8,"read","hsp",.8427042,.9571449,.7282635,"Illinois",1220
2003,8,"read","blk",.7613164,.9857658,.536867,"Indiana",1221
2003,8,"read","hsp",.6753526,1.032353,.3183528,"Indiana",1222
